iteration,cost,residual_norm,grad_norm,step_norm,damping,mean_cam_error,median_cam_error,max_cam_error,mean_pt_error,median_pt_error,max_pt_error
190,91795.52745179876,428.47526755181275,,,,0.6705949641020099,0.652065890840645,1.7712968887662428,0.5784117004461737,0.40986618688935117,14.90106594929942
191,91795.52745762239,428.4752675654043,,,,0.6705951401820232,0.6520656286978941,1.7712965755251564,0.5784120128141929,0.40986715571703775,14.901064474197259
192,91795.52747587513,428.4752676080036,,,,0.6705950164364107,0.6520658968843488,1.7712968013540942,0.5784117093756534,0.40986790364618403,14.901067638784843
193,91795.52742282736,428.4752674841977,,,,0.6705949382953988,0.652065815708706,1.7712968013540942,0.5784116088103145,0.40987697305553644,14.901064330852403
194,91795.52795238455,428.4752687201085,,,,0.6705948990845878,0.652065902281841,1.7712968013540942,0.5784115960695493,0.4098674969013741,14.901064474197259
195,91795.527178293,428.4752669134895,,,,0.6705949555642994,0.652065902281841,1.7712968013540942,0.5784116843619963,0.40987069579961255,14.901064474197259
196,91795.5274333572,428.47526750877284,,,,0.6705949978667302,0.6520658865161314,1.7712968013540942,0.5784117082194307,0.4098679064568362,14.901064474197259
197,91795.52805993891,428.47526897112493,,,,0.6705950059621917,0.652065902281841,1.7712968013540942,0.578411801269585,0.4098717097883025,14.901064474197259
198,91795.52743509355,428.4752675128252,,,,0.6705949920228493,0.652065902281841,1.7712968013540942,0.5784117117073869,0.4098679064568362,14.901064474197259
199,91795.52743037665,428.47526750181663,,,,0.6705949869217469,0.652065902281841,1.7712968013540942,0.5784116999579507,0.4098679064568362,14.901064474197259
