iteration,cost,residual_norm,grad_norm,step_norm,damping,mean_cam_error,median_cam_error,max_cam_error,mean_pt_error,median_pt_error,max_pt_error
43,7663241.236988841,3914.9051679418335,,,,6.303104319445968,5.666719562905824,35.27094561064355,5.658771280650215,4.541692787597308,193.58798010725417
44,7663242.812137053,3914.905570288267,,,,6.30310587786223,5.666722636151866,35.27095267186711,5.658772185783165,4.541698832403799,193.58798010725417
45,7663243.698516459,3914.905796699701,,,,6.303105661575815,5.6667155177627375,35.27095331384164,5.658772334487992,4.54169756590884,193.5879837563476
46,7663242.2198273,3914.9054189922135,,,,6.303105144774497,5.666722847866653,35.27094633353219,5.658772367950693,4.541698875741757,193.5879568073267
47,7663241.78860786,3914.9053088441,,,,6.303104887804124,5.666719624135068,35.270951407931506,5.658771645172712,4.541692787597308,193.58798010725417
48,7663241.50436852,3914.905236239703,,,,6.30310529328415,5.66671831322176,35.27095774701526,5.6587717088134735,4.541692059365338,193.58798371670395
49,7663243.076205935,3914.905637740439,,,,6.303105591694469,5.666719835924367,35.27095293861541,5.658771989904245,4.541692445955639,193.58798010725417
50,7663243.289397744,3914.905692196875,,,,6.303105913351547,5.666719448559586,35.27095293861541,5.658772419710046,4.541695682467255,193.58798010725417
51,7663241.976044856,3914.9053567218843,,,,6.303105391258489,5.666716323806995,35.27095293861541,5.658772504528625,4.541694530238015,193.5879773517197
52,7663242.253249235,3914.9054275293115,,,,6.303105278526613,5.666712451539539,35.27095293861541,5.658772123724883,4.54169265463114,193.58799318780234
53,7663242.0080668405,3914.9053649013886,,,,6.303105216302516,5.666719679886684,35.27095293861541,5.65877165042208,4.541692787597308,193.58798010725417
54,7663242.662982095,3914.905532189019,,,,6.303105748738956,5.666719596682947,35.27095293861541,5.658772619768074,4.5416927412237,193.58798350196284
55,7663242.200809805,3914.9054141344977,,,,6.3031053446689205,5.666719596682947,35.27095293861541,5.658771823462443,4.541692787597308,193.5879796274329
56,7663241.980627101,3914.9053578923463,,,,6.303105138042578,5.666719596682947,35.27095293861541,5.658771534386135,4.541692787597308,193.58798010725417
57,7513862.712443359,3876.5610307186857,,,,5.912073039268969,5.070389525741396,91.98265449178889,5.070096292095724,4.046999491710846,195.46302943515332
58,7513863.974942432,3876.5613563936868,,,,5.912074024442589,5.070390175260059,91.9826661680188,5.0700976424883555,4.046990730603323,195.4630400383615
59,7513865.678195994,3876.561795765932,,,,5.912074570951028,5.070387736201193,91.98272067437476,5.070097987766089,4.0470012776619875,195.46302849611803
60,7513863.615346114,3876.561263632013,,,,5.912073741918255,5.0703899963772,91.98265856499249,5.070097411351005,4.046999323449523,195.46301635491366
61,7513863.727970308,3876.5612926846156,,,,5.912073574162561,5.0703985556422655,91.9826662001604,5.070096565452262,4.046999491371835,195.46302943515332
62,7513863.810624633,3876.5613140061723,,,,5.912073712200777,5.070389900204276,91.9826564832984,5.07009685782557,4.046999491710846,195.46301762959646
63,7513863.2892629765,3876.5611795154164,,,,5.912073050067068,5.0703912461700185,91.98266084338229,5.07009630289069,4.0469968057338175,195.46302943515332
64,7513863.6863822555,3876.5612819565367,,,,5.912073238184257,5.070389562459958,91.98266771744572,5.070096388988984,4.046994047280021,195.46302943515332
65,7513867.069020543,3876.5621545437757,,,,5.912076199214721,5.07039280047173,91.98266641047753,5.070098932379836,4.047022337557927,195.46301316168777
66,7513863.307691162,3876.5611842691615,,,,5.912073366516917,5.070377922418517,91.98267039777951,5.070096767437881,4.04700853045296,195.46302943515332
67,7513865.199588366,3876.561672304045,,,,5.912074748667199,5.0703917579468,91.98266497404283,5.070097595124559,4.047005713926633,195.46302679061012
68,7513861.974588816,3876.5608403812817,,,,5.912072159093064,5.0703895940754755,91.98265491579608,5.070095929747503,4.046989084242234,195.46302943515332
69,7513862.957885206,3876.561094033011,,,,5.912073441713763,5.070389562246724,91.9826381413088,5.070096750045345,4.046993493065947,195.46302943515332
70,7513864.352714222,3876.561453843915,,,,5.912073476361609,5.070389647416757,91.98265696908537,5.070096973855373,4.046999000737548,195.46302742182434
71,7513862.730293256,3876.561035323256,,,,5.912072879493259,5.070390324590429,91.98264650660327,5.070097007693122,4.046953639924248,195.4630470929623
72,7513862.509058516,3876.5609782534093,,,,5.91207277400761,5.070388030297999,91.98265449178889,5.070096311737375,4.047009216696688,195.46302943515332
73,7513862.486897542,3876.5609725367513,,,,5.9120732547646195,5.070382032655405,91.98265449178889,5.070096407545958,4.046999491710846,195.46302395310485
74,7513863.614314597,3876.5612633659216,,,,5.912073411477876,5.070389729074204,91.98265449178889,5.070096613421718,4.0470065400950626,195.46302943515332
75,7513863.741893987,3876.561296276375,,,,5.9120737210080545,5.070389378184962,91.98265449178889,5.070097041226507,4.046994562826621,195.46302943515332
76,7513862.753662984,3876.5610413517243,,,,5.912073211578188,5.070386421876669,91.98265449178889,5.070097113605555,4.046993985149055,195.46302399423013
77,7513862.868509501,3876.561070977601,,,,5.912073093881111,5.070382581729901,91.98265449178889,5.0700967419493015,4.046999491710846,195.46303321335017
78,7513862.712891833,3876.561030834374,,,,5.912073038696168,5.07038960626583,91.98265449178889,5.070096292250761,4.046999491710846,195.46302943515332
79,7513863.187384083,3876.5611532346766,,,,5.912073553920249,5.070389525741396,91.98265449178889,5.070097217016373,4.046999491710846,195.46303764898397
80,7513862.879463972,3876.561073803422,,,,5.912073158799162,5.070389525741396,91.98265449178889,5.070096462416124,4.046999491710846,195.4630286646588
81,7513862.684599554,3876.561023536081,,,,5.912072959613492,5.070389525741396,91.98265449178889,5.070096175581339,4.046999491710846,195.46302943515332
82,5836868.514093232,3416.685093506053,,,,4.9716697535464975,4.37332116616744,38.83407270955008,4.492738816874233,3.6593718708890015,311.98650139217426
83,5836869.489163594,3416.6853788909493,,,,4.971670672066958,4.373323256575242,38.83408216561642,4.492740071791143,3.6593755970704684,311.9865165605129
84,5836870.326164998,3416.6856238656187,,,,4.971671226713264,4.373322232914911,38.83413862323115,4.492740419837161,3.6593714272617173,311.986489235729
85,5836869.1928246,3416.685292158059,,,,4.971670407323763,4.373320990237881,38.83407552452631,4.492739842961379,3.659360308471987,311.98649434035576
86,5836869.282568739,3416.685318424493,,,,4.971670271300778,4.373321200202049,38.834081890783544,4.492739094434854,3.6593971695823133,311.98649294844597
87,5836869.443830921,3416.6853656229237,,,,4.971670419880108,4.373323033446786,38.83407440542815,4.492739356068363,3.6593730101660733,311.98650139217426
88,5836868.981334474,3416.685230258847,,,,4.971669784859082,4.373315287962956,38.834078075030476,4.492738843874293,3.6593723031047847,311.98650664707156
89,5836869.092422587,3416.685262772264,,,,4.971669833536919,4.373318160077678,38.834070522736496,4.4927388959144645,3.6593712887971375,311.98650139217426
90,5836872.5180642735,3416.6862653934945,,,,4.9716727867743264,4.373324225090908,38.83407399456514,4.492741402196167,3.6593718708890015,311.9864931857196
91,5836868.787629596,3416.685173565044,,,,4.971670071242127,4.373328476900461,38.83408525251632,4.492739313546679,3.659379421491856,311.98650139217426
92,5836870.627280159,3416.685711996396,,,,4.97167139205819,4.373321113864926,38.83407754252768,4.49274008258682,3.6593718708890015,311.9865054174428
93,5836867.792424649,3416.6848822871125,,,,4.971668894035516,4.373321332776817,38.83407238924567,4.492738486214266,3.6593718708890015,311.98650139217426
94,5836868.897134256,3416.685205615014,,,,4.971670119919367,4.373319001215446,38.83405481407821,4.492739245792132,3.6593718708890015,311.98650139217426
95,5836869.9658122705,3416.685518397112,,,,4.971670169297508,4.373323621731339,38.83407464653245,4.492739487353538,3.659373299500618,311.9865043756866
96,5836868.422427577,3416.6850666772243,,,,4.971669628710095,4.37333043698344,38.8340668509873,4.492739506800594,3.659397207924768,311.9864796621566
97,5836868.305303191,3416.6850323971025,,,,4.9716694968784685,4.373320229803593,38.83407270955008,4.492738834435352,3.6593797820948453,311.98650139217426
98,5836868.439182236,3416.6850715810015,,,,4.971669936316501,4.373321083625633,38.83407270955008,4.492738940817015,3.6593718708890015,311.98650522104384
99,5836869.333442522,3416.6853333143,,,,4.971670119508443,4.373310035437489,38.83407270955008,4.4927391218969595,3.6593982743119695,311.98650139217426
100,5836869.382225979,3416.685347592307,,,,4.971670422615297,4.373334217003416,38.83407270955008,4.492739547743505,3.6593803039753716,311.98650139217426
101,5836868.548422259,3416.6851035535183,,,,4.971669923192397,4.373321165818899,38.83407270955008,4.492739594738232,3.6593718708890015,311.98649798849186
102,5836868.642604792,3416.685131118988,,,,4.971669798477622,4.373321162410777,38.83407270955008,4.492739243035383,3.6593718708890015,311.98651430594055
103,5836868.514552019,3416.685093640331,,,,4.97166975291385,4.373321167591791,38.83407270955008,4.492738817032953,3.6593718708890015,311.98650139217426
104,5836868.997324728,3416.685234938896,,,,4.971670249984766,4.37332116616744,38.83407270955008,4.492739703588673,3.6593718708890015,311.9865038280618
105,5836868.676236373,3416.6851409623255,,,,4.971669863663096,4.37332116616744,38.83407270955008,4.4927389802818745,3.6593718708890015,311.9865019737494
106,5836868.485663266,3416.6850851851323,,,,4.971669673123116,4.37332116616744,38.83407270955008,4.49273869992851,3.6593718708890015,311.98650139217426
107,78373064.67364404,12519.829445614992,,,,4.165097627836135,3.4946922984709827,24.812650391108452,4.093746327686595,2.9408118396678544,4944.317631133306
108,78373051.69032353,12519.828408594381,,,,4.165098403191729,3.4946920458131423,24.812659087265917,4.093747345591219,2.9408125350737313,4944.317187136251
109,78373073.24225596,12519.830130018214,,,,4.1650989005454,3.4946968620093446,24.812713058029757,4.093747681531414,2.9408083600595236,4944.317964642835
110,78373071.09264116,12519.829958321421,,,,4.1650981828544795,3.4946920950318745,24.8126528564735,4.093747150509763,2.940817423662544,4944.317715512603
111,78373065.60774785,12519.829520224934,,,,4.165098186110171,3.4946932092292817,24.812658714197262,4.093746664694032,2.9408117760464627,4944.317645481441
112,78373065.35687317,12519.829500186748,,,,4.16509823338,3.494698767711569,24.812651908385423,4.093746756258716,2.9408118396678544,4944.317631133306
113,78373065.10909812,12519.829480396138,,,,4.165097708230023,3.49469110543642,24.81265550666242,4.093746375257656,2.9408118396678544,4944.317633577972
114,78373065.27403118,12519.829493569892,,,,4.165097722608871,3.494677008336345,24.812646227020746,4.0937464620410955,2.9408118396678544,4944.317631133306
115,78373069.80778496,12519.82985569572,,,,4.165100547742105,3.4947028632470185,24.81265013689688,4.093748847610163,2.9408163224562376,4944.31765943314
116,78373064.81373124,12519.829456804218,,,,4.165097955403107,3.494684446934329,24.81266191256076,4.093746854112127,2.9408118396678544,4944.317631133306
117,78373061.17531157,12519.829166191656,,,,4.165099177003032,3.494695885872921,24.81265415824037,4.093747506038617,2.9408164197747126,4944.317455589572
118,78373064.04443395,12519.829395357903,,,,4.1650968339684695,3.494692048534424,24.81265009479475,4.093746044685169,2.9408105950511034,4944.317631133306
119,78373065.01757464,12519.82947308586,,,,4.165097925133392,3.4946922685435773,24.812633166700007,4.093746685990808,2.9408118396678544,4944.317631133306
120,78373074.58343771,12519.830237142809,,,,4.165098050968369,3.4946934829168006,24.81265218411121,4.0937470204379425,2.9408227738661723,4944.317921490907
121,78373090.87377979,12519.831538305927,,,,4.165097574421366,3.4946897978101097,24.812645032224083,4.093747013268676,2.9408278361397016,4944.318501358361
122,78373064.45249712,12519.829427951263,,,,4.165097402986427,3.4946921829304385,24.812650391108452,4.093746353838247,2.9408108763611045,4944.317631133306
123,78373050.94996181,12519.82834945926,,,,4.165097763024847,3.494691539367179,24.812650391108452,4.093746502389008,2.940811548780824,4944.317173436989
124,78373065.40936947,12519.829504379799,,,,4.165097991614119,3.494692312496858,24.812650391108452,4.093746607413118,2.9408118396678544,4944.317631133306
125,78373065.27539188,12519.829493678568,,,,4.1650982457714765,3.494699225887736,24.812650391108452,4.093746972825773,2.940819359052192,4944.317631133306
126,78373067.28704238,12519.829654355717,,,,4.165097770138272,3.494695127938953,24.812650391108452,4.093746988661303,2.9408135965293467,4944.317685748262
127,78373074.63417096,12519.830241195035,,,,4.165097647737889,3.4946912173030933,24.812650391108452,4.09374669839722,2.940812219079793,4944.317967180509
128,78373064.67409912,12519.829445651338,,,,4.165097626954776,3.494692300638821,24.812650391108452,4.093746327820311,2.9408118396678544,4944.317631133306
129,78373068.14263447,12519.829722694667,,,,4.16509806991691,3.4946922984709827,24.812650391108452,4.093747077425323,2.9408150880965005,4944.317732067601
130,78373064.83223586,12519.82945828224,,,,4.165097722755808,3.4946922984709827,24.812650391108452,4.093746466692896,2.9408118396678544,4944.317632563266
131,78373064.6440629,12519.829443252253,,,,4.1650975460467885,3.4946922984709827,24.812650391108452,4.093746211279089,2.9408118396678544,4944.317631133306
132,11447105.775940383,4784.78960372144,,,,4.052163424218473,3.3972744324320896,23.58597975721194,3.8427723274064007,2.8929745311960975,1473.6653115759673
133,11447106.491798522,4784.789753332642,,,,4.052164190272391,3.397274208646172,23.585981100201657,3.8427733468155427,2.8929621978189375,1473.6653113554107
134,11447107.086293984,4784.7898775795775,,,,4.052164669539727,3.3972789522740188,23.58597895079021,3.8427736414459894,2.8929729807034827,1473.6653143451563
135,11447106.339271668,4784.789721455202,,,,4.052163966238782,3.3972739615623,23.585981279317807,3.842773116027956,2.8929850321723385,1473.665310268137
136,11447106.610891856,4784.789778222627,,,,4.052163981061065,3.3972730576828347,23.58598227681904,3.8427726627304093,2.8929765205719464,1473.66531107733
137,11447106.438012898,4784.7897420916825,,,,4.05216402369223,3.39728088240824,23.585980698628557,3.842772746257128,2.8929745311960975,1473.6653115759673
138,11447106.216779009,4784.789695854773,,,,4.052163507755215,3.3972732906144234,23.585978879385685,3.8427723786286494,2.89297110112069,1473.6653129838196
139,11447106.371554675,4784.789728202206,,,,4.052163519827635,3.397258938158908,23.585978230258988,3.84277246830245,2.8929745311960975,1473.6653115759673
140,11447109.383190183,4784.790357620736,,,,4.052166327917051,3.3972820115980094,23.585982947610496,3.842774835318201,2.892975820207801,1473.6653114107255
141,11447105.923963757,4784.7896346576745,,,,4.052163757892586,3.39726646785528,23.585968953392115,3.842772859374918,2.892973609881695,1473.6653115759673
142,11447107.54088658,4784.789972587424,,,,4.05216495918878,3.3972854682329485,23.58598216445932,3.842773499450119,2.8929723705624455,1473.665312667123
143,11447105.159141377,4784.789474813156,,,,4.052162639397929,3.397274166319825,23.585976434265625,3.842772050844237,2.8929745311960975,1473.6653115759673
144,11447106.120117163,4784.7896756528735,,,,4.052163715442428,3.397274328501773,23.585979454089323,3.8427726782731124,2.8929745311960975,1473.6653115759673
145,11447106.866394045,4784.789831621459,,,,4.052163843067953,3.3972767620764985,23.585984852195356,3.8427730018657003,2.892970919178007,1473.6653116124799
146,11447105.520990096,4784.789550437949,,,,4.052163375640914,3.397272458625924,23.585981017515245,3.8427729762472316,2.8929868554966545,1473.6652897339961
147,11447105.55867104,4784.7895583131,,,,4.052163204320988,3.3972788304428354,23.585978245521424,3.8427723557470865,2.8929832928463486,1473.6653115759673
148,11447105.659290724,4784.789579342173,,,,4.052163558453052,3.397275656271553,23.585982708344517,3.8427725305008296,2.8929832928463486,1473.6653147801644
149,11447106.500143623,4784.789755076732,,,,4.052163785389494,3.3972744279319924,23.58597975721194,3.8427726015886132,2.8929745311960975,1473.6653115759673
150,11447106.359446468,4784.789725671643,,,,4.052164037074724,3.397280019180126,23.58597975721194,3.842772964907862,2.892972148970231,1473.6653115759673
151,11447105.819164636,4784.789612755118,,,,4.052163564601249,3.3972744324320896,23.58597975721194,3.8427729724880746,2.8929745311960975,1473.6653108681578
152,11447105.973831017,4784.7896450797125,,,,4.052163438517089,3.3972744324320896,23.58597975721194,3.8427726754738556,2.8929745311960975,1473.665329535568
153,11447105.776393179,4784.789603816072,,,,4.0521634233085955,3.3972744324320896,23.58597975721194,3.842772327536445,2.8929745311960975,1473.6653115759673
154,11447106.064556105,4784.789664040857,,,,4.052163859667587,3.3972744324320896,23.58597975721194,3.8427730586594415,2.8929745311960975,1473.665311576256
155,11447105.885726767,4784.78962666631,,,,4.0521635172550186,3.3972744324320896,23.58597975721194,3.8427724635000278,2.8929745311960975,1473.6653106862627
156,11447105.746369474,4784.789597541249,,,,4.052163342425714,3.3972744324320896,23.58597975721194,3.8427722112333567,2.8929745311960975,1473.6653115759673
157,8800387.01687996,4195.327643195454,,,,3.8550426531248982,3.2316365139311785,22.28629568650488,3.6260457831300124,2.7870336464613263,1458.6578966781078
158,8800387.667950114,4195.327798384799,,,,3.855043378200551,3.2316361025536997,22.286297283865732,3.6260467485525827,2.7870612232096548,1458.6578966779211
159,8800388.179924358,4195.3279204191795,,,,3.855043826703387,3.231636116403882,22.28629487103516,3.626047020098677,2.787075762835353,1458.6578994477836
160,8800387.500203367,4195.327758400617,,,,3.8550431648013177,3.23163584615006,22.28629719258481,3.626046507572678,2.7870732501441093,1458.6578953678784
161,8800387.765265472,4195.327821580923,,,,3.8550432053004253,3.231635926701965,22.28629828632281,3.6260461175684333,2.7870541577326335,1458.6578960731747
162,8800387.632624405,4195.327789964547,,,,3.855043240604691,3.2316417684318424,22.286296653369973,3.626046179357333,2.7870336464613263,1458.6578966781078
163,8800387.440921577,4195.327744270185,,,,3.8550427432456433,3.231638477527288,22.286294775097346,3.6260458366978976,2.7870336464613263,1458.6578980864797
164,8800387.599960804,4195.327782178835,,,,3.855042745926518,3.231636713602886,22.286293724741807,3.626045937608481,2.7870337556356044,1458.6578966781078
165,8800390.604091683,4195.32849824461,,,,3.855045514164131,3.2316236307565394,22.286298812637245,3.6260482560802973,2.7870694568068295,1458.6578964011028
166,8800387.159043558,4195.327677081626,,,,3.855042983337334,3.2316366798825475,22.286285005957843,3.626046319740307,2.7870336464613263,1458.6578966781078
167,8800388.736165646,4195.328053005067,,,,3.8550441504919926,3.231635719802351,22.286298125940487,3.626046923875372,2.7870274704258535,1458.657897769422
168,8800386.423151188,4195.327501674019,,,,3.8550418865563914,3.2316365247512504,22.286292712111514,3.6260455226313004,2.7870201842317974,1458.6578966781078
169,8800387.361718692,4195.327725391353,,,,3.8550429333092624,3.2316366572204824,22.28629537858424,3.626046117469367,2.7870336464613263,1458.6578966781078
170,8800388.054172983,4195.3278904450335,,,,3.855043063191476,3.2316412968792747,22.286301152727514,3.626046451203383,2.7870621377907945,1458.6578967224214
171,8800386.704616854,4195.327568764293,,,,3.855042629827936,3.231639701284091,22.28629758102458,3.626046427983014,2.787030861169184,1458.657874840596
172,8800386.808876513,4195.327593615666,,,,3.8550424438572066,3.2316363984128142,22.286294157952163,3.62604581345838,2.7870336464613263,1458.6578966781078
173,8800386.984757144,4195.327635538645,,,,3.8550427812285055,3.231626419042407,22.286298501752373,3.6260460041294897,2.786990780253038,1458.6578998727105
174,8800387.715826143,4195.327809796546,,,,3.8550430062809293,3.2316365338339255,22.28629568650488,3.62604604339857,2.787031741522422,1458.6578966781078
175,8800387.556749769,4195.32777187904,,,,3.8550432512411072,3.231643035615697,22.28629568650488,3.6260463983976075,2.7870336464613263,1458.6578966781078
176,8800387.117047215,4195.32766707136,,,,3.855042787573543,3.231639253637553,22.28629568650488,3.626046396464834,2.7870380427171364,1458.65789596977
177,8800387.205739388,4195.3276882120645,,,,3.8550426606946546,3.231635468796173,22.28629568650488,3.6260461125027046,2.787036578935133,1458.6579146245072
178,8800387.017327454,4195.327643302117,,,,3.8550426522606642,3.23163651608017,22.28629568650488,3.6260457832857385,2.7870336464613263,1458.6578966781078
179,8800387.358506458,4195.327724625685,,,,3.8550430746284796,3.2316365139311785,22.28629568650488,3.6260464810352557,2.7870494599147317,1458.6578966786078
180,8800387.125947028,4195.327669192724,,,,3.8550427415931505,3.2316365139311785,22.28629568650488,3.626045912566651,2.7870336464613263,1458.6578957940883
181,8800386.987371165,4195.3276361617245,,,,3.855042571461078,3.2316365139311785,22.28629568650488,3.626045667911424,2.7870336464613263,1458.6578966781078
182,8106003.684875198,4026.4137107046517,,,,3.580160003636191,2.9910466798076083,20.260388815548097,3.3892948446727416,2.5919631377038423,1425.3176401071191
183,8106004.2570960885,4026.413852821413,,,,3.580160647078024,2.991046854175633,20.260390950452187,3.38929569428831,2.591961680463022,1425.3176405965764
184,8106004.690287149,4026.413960408727,,,,3.580161061340424,2.9910468833915482,20.260388005964444,3.389295948699976,2.591963014891633,1425.3176428785412
185,8106004.115152409,4026.4138175682865,,,,3.5801604772319,2.9910467238765817,20.260390275625753,3.3892954799862633,2.5919710320722285,1425.3176387913168
186,8106004.347921763,4026.4138753788734,,,,3.580160549712205,2.9910460886188366,20.260391474564624,3.389295181128903,2.5919644771376995,1425.3176392662408
187,8106004.229992768,4026.413846090035,,,,3.5801605721854433,2.9910466013361594,20.26038983763889,3.389295206276246,2.5919644054253475,1425.3176401071191
188,8106004.046728311,4026.41380057448,,,,3.580160113783131,2.9910465156630552,20.260388318051643,3.389294915418818,2.5919631377038423,1425.3176415169896
189,8106004.242843058,4026.413849281533,,,,3.5801601025281355,2.991047216256529,20.260385740435602,3.3892950385677136,2.5919803997230937,1425.3176401071191
190,8106007.193378751,4026.4145820764065,,,,3.580162779129218,2.991048689832569,20.260391757482218,3.3892972511823856,2.591961240075122,1425.317639582242
191,8106003.837230303,4026.413748543562,,,,3.580160334832542,2.9910466714627573,20.26037923811789,3.389295387608351,2.5919631377038423,1425.3176401071191
192,8106005.2714835,4026.4141047546254,,,,3.5801614128896038,2.991046922209968,20.260391136198834,3.389295904867261,2.5919633819057313,1425.3176411991033
